Tipo,Clave,Cliente,Nombre,Estatus,Su pedido,Fecha de elaboración,Subtotal,Total de comisiones,Número de almacén,Forma de envío del documento,Importe total,Nombre del vendedor
Pedido,                4166,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,191,19/03/2026,"24,800.00","1,240.00",2,Impreso,"28,768.00",Fabiola Hernandez Coronel
Pedido,                4167,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,190,19/03/2026,"19,920.00",996.00,2,Impreso,"23,107.20",Fabiola Hernandez Coronel
Pedido,                4170,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,201,20/03/2026,"21,750.00","1,087.50",2,Impreso,"25,230.00",Fabiola Hernandez Coronel
Pedido,                4171,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,202,20/03/2026,"40,640.00","2,032.00",2,Impreso,"47,142.40",Fabiola Hernandez Coronel
Pedido,                4168,       311,INFORMA A PUEBLA,Remitido,243,20/03/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4169,       312,INFORMACION INTEGRAL 24/7,Remitido,244,20/03/2026,"20,475.00",0.00,2,Impreso,"23,751.00",
Pedido,                4172,       312,INFORMACION INTEGRAL 24/7,Remitido,245,23/03/2026,"20,475.00",0.00,2,Impreso,"23,751.00",
Pedido,                4176,       307,CHEDRAUI BRANDS,Cancelado,241,24/03/2026,"94,764.00",0.00,2,Impreso,"109,926.24",
Pedido,                4190,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,215,24/03/2026,"36,960.00","1,848.00",2,Impreso,"42,873.60",Fabiola Hernandez Coronel
Pedido,                4182,       289,GD COMERCIALIZADORA SURESTE,Remitido,221,24/03/2026,"129,850.00","6,492.50",2,Impreso,"150,626.00",Fabiola Hernandez Coronel
Pedido,                4183,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,222,24/03/2026,"40,640.00","2,032.00",2,Impreso,"47,142.40",Fabiola Hernandez Coronel
Pedido,                4184,       289,GD COMERCIALIZADORA SURESTE,Remitido,219,24/03/2026,"29,360.00","1,468.00",2,Impreso,"34,057.60",Fabiola Hernandez Coronel
Pedido,                4175,       312,INFORMACION INTEGRAL 24/7,Remitido,250,24/03/2026,"20,475.00",0.00,2,Impreso,"23,751.00",
Pedido,                4185,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,205,24/03/2026,"35,700.00","1,785.00",2,Impreso,"41,412.00",Fabiola Hernandez Coronel
Pedido,                4186,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,218,24/03/2026,"35,300.00","1,765.00",2,Impreso,"40,948.00",Fabiola Hernandez Coronel
Pedido,                4177,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,168,24/03/2026,"52,875.00","2,643.75",2,Impreso,"61,335.00",Oscar Mejia
Pedido,                4187,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,217,24/03/2026,"86,760.00","4,338.00",2,Impreso,"100,641.60",Fabiola Hernandez Coronel
Pedido,                4188,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,216,24/03/2026,"29,920.00","1,496.00",2,Impreso,"34,707.20",Fabiola Hernandez Coronel
Pedido,                4189,       271,GD COMERCIALIZADORA NOROESTE,Remitido,220,24/03/2026,"128,010.00","6,400.50",2,Impreso,"148,491.60",Fabiola Hernandez Coronel
Pedido,                4180,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,167,24/03/2026,"31,419.00","1,570.95",2,Impreso,"36,446.04",Oscar Mejia
Pedido,                4181,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,171,24/03/2026,"47,286.00","2,364.30",2,Impreso,"54,851.76",Oscar Mejia
Pedido,                4173,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,203,24/03/2026,"33,900.00","1,695.00",2,Impreso,"39,324.00",Fabiola Hernandez Coronel
Pedido,                4174,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,204,24/03/2026,"586,800.00","29,340.00",2,Impreso,"680,688.00",Fabiola Hernandez Coronel
Pedido,                4178,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,170,24/03/2026,"32,846.00","1,642.30",2,Impreso,"38,101.36",Oscar Mejia
Pedido,                4179,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,169,24/03/2026,"40,216.00","2,010.80",2,Impreso,"46,650.56",Oscar Mejia
Pedido,                4191,       312,INFORMACION INTEGRAL 24/7,Remitido,251,25/03/2026,"20,475.00",0.00,2,Impreso,"23,751.00",
Pedido,                4200,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,214,26/03/2026,"35,650.00","1,782.50",2,Impreso,"41,354.00",Fabiola Hernandez Coronel
Pedido,                4201,       307,CHEDRAUI BRANDS,Remitido,"161, 163, 162",26/03/2026,"134,247.00",0.00,2,Impreso,"155,726.52",
Pedido,                4211,       312,INFORMACION INTEGRAL 24/7,Remitido,259,26/03/2026,"66,570.00",0.00,2,Impreso,"77,221.20",
Pedido,                4202,        18,DELMAN INTERNACIONAL,Remitido,OP.19879/OC.17025,26/03/2026,"28,165.80",0.00,3,Impreso,"32,672.33",Luis de León
Pedido,                4192,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,206,26/03/2026,"35,700.00","1,785.00",2,Impreso,"41,412.00",Fabiola Hernandez Coronel
Pedido,                4203,        18,DELMAN INTERNACIONAL,Remitido,OP.19880/OC.17024,26/03/2026,"28,567.50",0.00,3,Impreso,"33,138.30",Luis de León
Pedido,                4193,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,207,26/03/2026,"122,200.00","6,110.00",2,Impreso,"141,752.00",Fabiola Hernandez Coronel
Pedido,                4204,        18,DELMAN INTERNACIONAL,Remitido,OP.19882/OC.17023,26/03/2026,"5,248.60",0.00,3,Impreso,"6,088.38",Luis de León
Pedido,                4194,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,208,26/03/2026,"55,130.00","2,756.50",2,Impreso,"63,950.80",Fabiola Hernandez Coronel
Pedido,                4205,        18,DELMAN INTERNACIONAL,Remitido,OP.19884/OC.17026,26/03/2026,"1,090.60",0.00,3,Impreso,"1,265.10",Luis de León
Pedido,                4195,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,209,26/03/2026,"111,370.00","5,568.50",2,Impreso,"129,189.20",Fabiola Hernandez Coronel
Pedido,                4196,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,210,26/03/2026,"34,480.00","1,724.00",2,Impreso,"39,996.80",Fabiola Hernandez Coronel
Pedido,                4207,        18,DELMAN INTERNACIONAL,Remitido,OP.19874/OC.17050,26/03/2026,"23,283.40",0.00,3,Impreso,"27,008.74",Luis de León
Pedido,                4197,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,211,26/03/2026,"79,900.00","3,995.00",2,Impreso,"92,684.00",Fabiola Hernandez Coronel
Pedido,                4208,        18,DELMAN INTERNACIONAL,Remitido,OP.19891/OC.17031,26/03/2026,"1,076.60",0.00,3,Impreso,"1,248.86",Luis de León
Pedido,                4198,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,212,26/03/2026,"28,560.00","1,428.00",2,Impreso,"33,129.60",Fabiola Hernandez Coronel
Pedido,                4209,        18,DELMAN INTERNACIONAL,Remitido,OP.19881/OC.17029,26/03/2026,"28,616.90",0.00,3,Impreso,"33,195.60",Luis de León
Pedido,                4199,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,213,26/03/2026,"219,225.00","10,961.25",2,Impreso,"254,301.00",Fabiola Hernandez Coronel
Pedido,                4210,        18,DELMAN INTERNACIONAL,Emitido,OP.19838/OC.16995,26/03/2026,"26,453.00",0.00,3,Impreso,"30,685.48",Luis de León
Pedido,                4206,        18,DELMAN INTERNACIONAL,Emitido,OP.19888/OC.17028,26/03/2026,"7,351.40",0.00,3,Impreso,"8,527.62",Luis de León
Pedido,                4213,       311,INFORMA A PUEBLA,Remitido,260,27/03/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4214,       312,INFORMACION INTEGRAL 24/7,Remitido,261,27/03/2026,"17,355.00",0.00,2,Impreso,"20,131.80",
Pedido,                4215,       267,EDITORIAL ESPACIOS DINAMICOS,Remitido,252,27/03/2026,"66,076.50","3,303.83",2,Impreso,"76,648.74",Elias Mendoza Jimenez
Pedido,                4212,       267,EDITORIAL ESPACIOS DINAMICOS,Remitido,246,27/03/2026,"58,515.60","2,925.78",2,Impreso,"67,878.10",Elias Mendoza Jimenez
Pedido,                4221,       312,INFORMACION INTEGRAL 24/7,Remitido,262,30/03/2026,"17,355.00",0.00,2,Impreso,"20,131.80",
Pedido,                4216,       307,CHEDRAUI BRANDS,Emitido,249,30/03/2026,"57,921.00",0.00,2,Impreso,"67,188.36",
Pedido,                4217,       307,CHEDRAUI BRANDS,Emitido,248,30/03/2026,"42,240.00",0.00,2,Impreso,"48,998.40",
Pedido,                4218,       307,CHEDRAUI BRANDS,Emitido,247,30/03/2026,"34,086.00",0.00,2,Impreso,"39,539.76",
Pedido,                4220,        18,DELMAN INTERNACIONAL,Emitido,OP.19888/OC.17053,30/03/2026,"14,663.60",0.00,3,Impreso,"17,009.78",Luis de León
Pedido,                4222,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,228,30/03/2026,"22,003.00","1,100.15",2,Impreso,"25,523.48",Oscar Mejia
Pedido,                4223,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,231,30/03/2026,"26,041.44","1,302.07",2,Impreso,"30,208.07",Oscar Mejia
Pedido,                4219,        18,DELMAN INTERNACIONAL,Remitido,OP-19874/OC.17052,30/03/2026,"16,597.00",0.00,3,Impreso,"19,252.52",Luis de León
Pedido,                4224,       312,INFORMACION INTEGRAL 24/7,Remitido,302,31/03/2026,"17,355.00",0.00,2,Impreso,"20,131.80",
Pedido,                4225,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,229,01/04/2026,"19,022.20",951.11,2,Impreso,"22,065.75",Oscar Mejia
Pedido,                4226,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,230,01/04/2026,"33,938.10","1,696.91",2,Impreso,"39,368.20",Oscar Mejia
Pedido,                4227,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,232,01/04/2026,"35,252.00","1,762.60",2,Impreso,"40,892.32",Oscar Mejia
Pedido,                4230,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,235,01/04/2026,"10,822.60",541.13,2,Impreso,"12,554.22",Oscar Mejia
Pedido,                4231,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,236,01/04/2026,"19,878.90",993.95,2,Impreso,"23,059.52",Oscar Mejia
Pedido,                4232,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,237,01/04/2026,"21,542.25","1,077.11",2,Impreso,"24,989.01",Oscar Mejia
Pedido,                4233,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,238,01/04/2026,"22,886.00","1,144.30",2,Impreso,"26,547.76",Oscar Mejia
Pedido,                4234,       312,INFORMACION INTEGRAL 24/7,Remitido,303,01/04/2026,"1,108.00",0.00,2,Impreso,"1,285.28",
Pedido,                4235,       311,INFORMA A PUEBLA,Remitido,305,01/04/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4236,       312,INFORMACION INTEGRAL 24/7,Remitido,306,01/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4228,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,233,01/04/2026,"20,842.90","1,042.15",2,Impreso,"24,177.76",Oscar Mejia
Pedido,                4229,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,234,01/04/2026,"18,344.90",917.25,2,Impreso,"21,280.08",Oscar Mejia
Pedido,                4237,        18,DELMAN INTERNACIONAL,Emitido,OP.19880/OC.17024,02/04/2026,"28,567.50",0.00,3,Impreso,"33,138.30",Luis de León
Pedido,                4238,       312,INFORMACION INTEGRAL 24/7,Remitido,312,06/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4240,       312,INFORMACION INTEGRAL 24/7,Remitido,315,07/04/2026,"20,085.00",0.00,2,Impreso,"23,298.60",
Pedido,                4241,       308,UNION EDITORIALISTA,Remitido,314,07/04/2026,"382,075.30","19,103.77",2,Impreso,"443,207.35",Oscar Mejia
Pedido,                4239,       163,IMPRESORES EN OFFSET Y SERIGRAFIA,Remitido,313,07/04/2026,"270,000.00",0.00,2,Impreso,"313,200.00",
Pedido,                4242,       292,FERNANDO ARTURO RAMOS GUILLEN,Remitido,227,08/04/2026,"84,200.00",0.00,2,Impreso,"97,672.00",
Pedido,                4243,       312,INFORMACION INTEGRAL 24/7,Remitido,316,08/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4244,       307,CHEDRAUI BRANDS,Remitido,"247, 248, 249",08/04/2026,"134,247.00",0.00,2,Impreso,"155,726.52",
Pedido,                4250,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,255,09/04/2026,"17,352.50",867.63,2,Impreso,"20,128.90",Oscar Mejia
Pedido,                4251,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,254,09/04/2026,"10,530.00",526.50,2,Impreso,"12,214.80",Oscar Mejia
Pedido,                4245,       312,INFORMACION INTEGRAL 24/7,Remitido,317,09/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4246,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,253,09/04/2026,"27,188.00","1,359.40",2,Impreso,"31,538.08",Oscar Mejia
Pedido,                4247,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,258,09/04/2026,"28,141.00","1,407.05",2,Impreso,"32,643.56",Oscar Mejia
Pedido,                4248,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,257,09/04/2026,"22,490.90","1,124.55",2,Impreso,"26,089.44",Oscar Mejia
Pedido,                4249,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,256,09/04/2026,"14,426.90",721.35,2,Impreso,"16,735.20",Oscar Mejia
Pedido,                4252,       314,EDITORIAL PANINI MEXICO,Remitido,307,10/04/2026,"555,100.00","27,755.00",2,Impreso,"643,916.00",Fabiola Hernandez Coronel
Pedido,                4253,       163,IMPRESORES EN OFFSET Y SERIGRAFIA,Remitido,318,10/04/2026,"360,000.00",0.00,2,Impreso,"417,600.00",
Pedido,                4254,       311,INFORMA A PUEBLA,Remitido,320,10/04/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4255,       312,INFORMACION INTEGRAL 24/7,Remitido,321,10/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4256,       312,INFORMACION INTEGRAL 24/7,Remitido,336,13/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4261,       307,CHEDRAUI BRANDS,Cancelado,308,14/04/2026,"55,088.00",0.00,2,Impreso,"63,902.08",
Pedido,                4262,       307,CHEDRAUI BRANDS,Cancelado,309,14/04/2026,"74,983.00",0.00,2,Impreso,"86,980.28",
Pedido,                4263,       307,CHEDRAUI BRANDS,Cancelado,310,14/04/2026,"44,802.00",0.00,2,Impreso,"51,970.32",
Pedido,                4260,       163,IMPRESORES EN OFFSET Y SERIGRAFIA,Remitido,352,14/04/2026,"186,000.00",0.00,2,Impreso,"215,760.00",
Pedido,                4257,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,337,14/04/2026,450.00,22.50,2,Impreso,522.00,Oscar Mejia
Pedido,                4258,       312,INFORMACION INTEGRAL 24/7,Remitido,353,14/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4259,       163,IMPRESORES EN OFFSET Y SERIGRAFIA,Remitido,351,14/04/2026,"180,000.00",0.00,2,Impreso,"208,800.00",
Pedido,                4264,       312,INFORMACION INTEGRAL 24/7,Remitido,355,15/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4265,       312,INFORMACION INTEGRAL 24/7,Remitido,357,16/04/2026,"67,204.00",0.00,2,Impreso,"77,956.64",
Pedido,                4266,        18,DELMAN INTERNACIONAL,Remitido,,17/04/2026,"28,662.40",0.00,3,Impreso,"33,248.38",Luis de León
Pedido,                4267,       311,INFORMA A PUEBLA,Remitido,377,17/04/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4268,       312,INFORMACION INTEGRAL 24/7,Remitido,378,17/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4271,       105,COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,Remitido,304,18/04/2026,"4,041,320.00",0.00,2,Impreso,"4,041,320.00",Lic.German Menendez
Pedido,                4269,        18,DELMAN INTERNACIONAL,Remitido,OP.19894/OC17062,18/04/2026,384.00,0.00,3,Impreso,445.44,Luis de León
Pedido,                4270,        18,DELMAN INTERNACIONAL,Remitido,OP.19905/OC.17083,18/04/2026,"8,765.40",0.00,3,Ninguno,"10,167.86",Luis de León
Pedido,                4272,       301,ZAFIRO EDITORES,Remitido,380,20/04/2026,"161,972.88",0.00,2,Impreso,"187,888.54",Oscar Mejia
Pedido,                4273,       312,INFORMACION INTEGRAL 24/7,Remitido,383,20/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4274,       163,IMPRESORES EN OFFSET Y SERIGRAFIA,Remitido,379,20/04/2026,"240,000.00",0.00,2,Impreso,"278,400.00",
Pedido,                4275,        18,DELMAN INTERNACIONAL,Emitido,OP.19885/OC.17074,21/04/2026,"9,088.80",0.00,3,Impreso,"10,543.01",Luis de León
Pedido,                4280,       312,INFORMACION INTEGRAL 24/7,Remitido,387,21/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4290,        18,DELMAN INTERNACIONAL,Remitido,OP.19903/OC.17080,21/04/2026,"3,047.80",0.00,3,Impreso,"3,535.45",Luis de León
Pedido,                4281,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,319,21/04/2026,"20,958.00",0.00,2,Impreso,"24,311.28",Oscar Mejia
Pedido,                4282,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,322,21/04/2026,"38,800.00",0.00,2,Impreso,"45,008.00",Oscar Mejia
Pedido,                4283,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,323,21/04/2026,"21,147.00",0.00,2,Impreso,"24,530.52",Oscar Mejia
Pedido,                4284,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,329,21/04/2026,"11,702.00",0.00,2,Impreso,"13,574.32",Oscar Mejia
Pedido,                4285,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,330,21/04/2026,"17,923.10",0.00,2,Impreso,"20,790.80",Oscar Mejia
Pedido,                4295,        18,DELMAN INTERNACIONAL,Remitido,OP.19899/OC.170799,21/04/2026,"28,570.10",0.00,3,Impreso,"33,141.32",Luis de León
Pedido,                4276,        18,DELMAN INTERNACIONAL,Remitido,OP.19886/OC.17078,21/04/2026,"7,992.60",0.00,3,Impreso,"9,271.42",Luis de León
Pedido,                4286,        18,DELMAN INTERNACIONAL,Remitido,OP.19896/OC.17076,21/04/2026,"28,566.20",0.00,3,Impreso,"33,136.79",Luis de León
Pedido,                4277,        18,DELMAN INTERNACIONAL,Remitido,OP.19895/OC.17072,21/04/2026,"13,242.60",0.00,3,Impreso,"15,361.42",Luis de León
Pedido,                4278,       314,EDITORIAL PANINI MEXICO,Remitido,335,21/04/2026,"25,310.10",0.00,2,Impreso,"29,359.72",Lic.German Menendez
Pedido,                4298,        18,DELMAN INTERNACIONAL,Remitido,OP.19916/OC.17131,21/04/2026,"1,435.00",0.00,3,Impreso,"1,664.60",Luis de León
Pedido,                4279,       314,EDITORIAL PANINI MEXICO,Remitido,334,21/04/2026,"25,310.10",0.00,2,Impreso,"29,359.72",Lic.German Menendez
Pedido,                4289,        18,DELMAN INTERNACIONAL,Remitido,OP.19898/OC.17069,21/04/2026,384.00,0.00,3,Impreso,445.44,Luis de León
Pedido,                4287,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,331,21/04/2026,"15,568.00",0.00,2,Ninguno,"18,058.88",Oscar Mejia
Pedido,                4288,        18,DELMAN INTERNACIONAL,Remitido,OP.19897/OC.17075,21/04/2026,"28,571.40",0.00,3,Ninguno,"33,142.82",Luis de León
Pedido,                4291,        18,DELMAN INTERNACIONAL,Emitido,OP.19910/OC.17107,21/04/2026,"9,418.50",0.00,3,Impreso,"10,925.46",Luis de León
Pedido,                4293,        18,DELMAN INTERNACIONAL,Emitido,OP.19871/OC.17116,21/04/2026,"10,311.00",0.00,3,Impreso,"11,960.76",Luis de León
Pedido,                4294,        18,DELMAN INTERNACIONAL,Emitido,OP.19877/OC.17077,21/04/2026,"9,837.80",0.00,3,Impreso,"11,411.85",Luis de León
Pedido,                4296,        18,DELMAN INTERNACIONAL,Emitido,OP.19900/OC.16654,21/04/2026,"28,645.50",0.00,3,Impreso,"33,228.78",Luis de León
Pedido,                4297,        18,DELMAN INTERNACIONAL,Emitido,OP.19911/OC.17109,21/04/2026,"10,392.20",0.00,3,Impreso,"12,054.95",Luis de León
Pedido,                4292,        18,DELMAN INTERNACIONAL,Emitido,OP.19913/OC.17110,21/04/2026,"3,007.20",0.00,3,Ninguno,"3,488.35",Luis de León
Pedido,                4300,        18,DELMAN INTERNACIONAL,Remitido,OP.19886/OC.17081,22/04/2026,"4,026.40",0.00,3,Impreso,"4,670.62",Luis de León
Pedido,                4302,        18,DELMAN INTERNACIONAL,Remitido,OP.19883/OC.17084,22/04/2026,4.00,0.00,3,Impreso,4.64,Luis de León
Pedido,                4303,       319,EDITORIAL EPOCA,Remitido,394,22/04/2026,"27,989.69",0.00,2,Impreso,"32,468.04",Oscar Mejia
Pedido,                4304,       312,INFORMACION INTEGRAL 24/7,Remitido,395,22/04/2026,"20,280.00",0.00,2,Impreso,"23,524.80",
Pedido,                4299,       301,ZAFIRO EDITORES,Remitido,393,22/04/2026,"27,896.16",0.00,2,Impreso,"32,359.55",Oscar Mejia
Pedido,                4301,        18,DELMAN INTERNACIONAL,Remitido,OP.19901/oc.17134,22/04/2026,"30,801.40",0.00,3,Ninguno,"35,729.62",Luis de León
Pedido,                4305,       313,GRUPO ZORRO ABARROTERO,Cancelado,359,23/04/2026,"198,000.00",0.00,2,Impreso,"229,680.00",
Pedido,                4306,       312,INFORMACION INTEGRAL 24/7,Remitido,397,23/04/2026,"20,280.00",0.00,2,Impreso,"23,524.80",
Pedido,                4307,       158,EDITORIAL ESFINGE,Remitido,396,23/04/2026,"13,513.50",0.00,2,Impreso,"15,675.66",
Pedido,                4310,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,326,24/04/2026,"23,508.00",0.00,2,Impreso,"27,269.28",Oscar Mejia
Pedido,                4312,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,327,24/04/2026,"26,526.15",0.00,2,Impreso,"30,770.33",Oscar Mejia
Pedido,                4313,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,328,24/04/2026,"21,093.54",0.00,2,Impreso,"24,468.51",Oscar Mejia
Pedido,                4314,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,332,24/04/2026,"17,086.20",0.00,2,Impreso,"19,819.99",Oscar Mejia
Pedido,                4315,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,333,24/04/2026,"40,116.40",0.00,2,Impreso,"46,535.02",Oscar Mejia
Pedido,                4308,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,324,24/04/2026,"32,562.00",0.00,2,Impreso,"37,771.92",Oscar Mejia
Pedido,                4309,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,325,24/04/2026,"24,857.70",0.00,2,Impreso,"28,834.93",Oscar Mejia
Pedido,                4316,       311,INFORMA A PUEBLA,Remitido,403,24/04/2026,"9,600.00",0.00,2,Ninguno,"11,136.00",
Pedido,                4317,       312,INFORMACION INTEGRAL 24/7,Remitido,404,24/04/2026,"20,670.00",0.00,2,Ninguno,"23,977.20",
Pedido,                4311,       327,INFORMAMOS EN EL SURESTE,Emitido,327,24/04/2026,"22,666.00",0.00,2,Impreso,"26,292.56",
Pedido,                4323,       307,CHEDRAUI BRANDS,Cancelado,384,27/04/2026,"42,240.00",0.00,2,Impreso,"48,998.40",
Pedido,                4324,       307,CHEDRAUI BRANDS,Cancelado,385,27/04/2026,"57,921.00",0.00,2,Impreso,"67,188.36",
Pedido,                4325,       307,CHEDRAUI BRANDS,Cancelado,386,27/04/2026,"34,086.00",0.00,2,Impreso,"39,539.76",
Pedido,                4321,       267,EDITORIAL ESPACIOS DINAMICOS,Remitido,407,27/04/2026,"77,598.00","3,879.90",2,Impreso,"90,013.68",Elias Mendoza Jimenez
Pedido,                4322,       312,INFORMACION INTEGRAL 24/7,Remitido,406,27/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4319,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,389,27/04/2026,"52,480.00","2,624.00",2,Impreso,"60,876.80",Fabiola Hernandez Coronel
Pedido,                4320,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,388,27/04/2026,"28,400.00","1,420.00",2,Impreso,"32,944.00",Fabiola Hernandez Coronel
Pedido,                4326,       191,PROMOCIONALES E IMPRESOS AMERICA,Remitido,311,27/04/2026,"5,520,000.00",0.00,2,Impreso,"6,403,200.00",
Pedido,                4318,       267,EDITORIAL ESPACIOS DINAMICOS,Remitido,401,27/04/2026,"80,563.42","4,028.17",2,Impreso,"93,453.57",Elias Mendoza Jimenez
Pedido,                4330,       312,INFORMACION INTEGRAL 24/7,Remitido,408,28/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4328,       307,CHEDRAUI BRANDS,Remitido,241,28/04/2026,"94,764.00",0.00,2,Impreso,"109,926.24",
Pedido,                4329,       307,CHEDRAUI BRANDS,Remitido,"308, 309, 310",28/04/2026,"174,873.00",0.00,2,Impreso,"202,852.68",
Pedido,                4327,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,360,28/04/2026,"1,169,150.00","58,457.50",2,Ninguno,"1,356,214.00",Fabiola Hernandez Coronel
Pedido,                4331,       312,INFORMACION INTEGRAL 24/7,Remitido,409,29/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4340,        18,DELMAN INTERNACIONAL,Remitido,OP.19925/OC.17167,30/04/2026,132.00,0.00,3,Impreso,153.12,Luis de León
Pedido,                4350,       336,GD EXPO COLCHONES,Remitido,376,30/04/2026,"64,080.00","3,204.00",2,Impreso,"74,332.80",Fabiola Hernandez Coronel
Pedido,                4341,        18,DELMAN INTERNACIONAL,Remitido,OP.19926/OC.17150,30/04/2026,"1,093.40",0.00,3,Impreso,"1,268.34",Luis de León
Pedido,                4351,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,365,30/04/2026,"69,120.00","3,456.00",2,Impreso,"80,179.20",Fabiola Hernandez Coronel
Pedido,                4332,        18,DELMAN INTERNACIONAL,Remitido,OP.19919/OC.17169,30/04/2026,"1,334.20",0.00,3,Impreso,"1,547.67",Luis de León
Pedido,                4342,       314,EDITORIAL PANINI MEXICO,Remitido,293,30/04/2026,"56,663.10",0.00,2,Impreso,"65,729.20",Lic.German Menendez
